date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-04,squid-cache,0.09084600000000001,9.8,0.00927,9.8,0.00927,1,90.846
2025-08-04,anisha,0.050613,162.0,0.00535,9.529411764705882,0.0003147058823529412,17,50.613
2025-08-04,alpsalpine,0.032412,51.6,0.00441,7.371428571428572,0.00063,7,32.412000000000006
2025-08-04,xtendify,0.030074999999999998,7.5,0.00401,7.5,0.00401,1,30.075
2025-08-04,hashicorp,0.016646,44.3,0.00246,6.328571428571428,0.00035142857142857144,7,16.646
2025-08-04,anysphere,0.015262000000000001,34.7,0.00173,8.675,0.0004325,4,15.262
2025-08-04,linuxfoundation,0.011164,36.8,0.0015099999999999998,7.359999999999999,0.00030199999999999997,5,11.164
2025-08-04,fit2cloud,0.010486,9.8,0.00107,9.8,0.00107,1,10.486
2025-08-04,iperf_project,0.010138000000000001,25.3,0.00123,8.433333333333334,0.00041,3,10.138000000000002
2025-08-04,sangoma,0.010074999999999999,6.5,0.00155,6.5,0.00155,1,10.075
